Accuracy
0.9777777777777777
0.9555555555555556
0.9777777777777777
0.9555555555555556
0.9777777777777777
0.9555555555555556
0.9555555555555556
0.9555555555555556
0.9777777777777777
0.9555555555555556
1.0
0.9777777777777777
1.0
1.0
1.0
1.0
1.0
0.9777777777777777
1.0
0.9777777777777777
0.9777777777777777
0.9777777777777777
1.0
0.9777777777777777
0.9777777777777777
0.9777777777777777
0.9777777777777777
0.9777777777777777
0.9777777777777777
0.9555555555555556
0.9777777777777777
0.9777777777777777
0.9777777777777777
0.9777777777777777
1.0
0.9555555555555556
0.9777777777777777
0.9777777777777777
0.9777777777777777
0.9777777777777777
0.9777777777777777
0.9555555555555556
0.9555555555555556
0.9555555555555556
0.9555555555555556
0.9555555555555556
0.9555555555555556
0.9777777777777777
0.9555555555555556
0.9333333333333333
0.9333333333333333
0.9333333333333333
0.9333333333333333
0.9333333333333333
0.9333333333333333
0.9333333333333333
0.9333333333333333
0.9333333333333333
0.9333333333333333
0.9111111111111111
0.9111111111111111
0.9111111111111111
0.9111111111111111
0.9111111111111111
0.8888888888888888
0.8888888888888888
0.8888888888888888
0.9111111111111111
0.8888888888888888
0.8888888888888888
0.8666666666666667
0.8666666666666667
0.8666666666666667
0.8444444444444444
0.8222222222222222
0.8222222222222222
0.8222222222222222
0.8222222222222222
0.8222222222222222
0.8222222222222222
0.8222222222222222
0.8222222222222222
0.8222222222222222
0.8
0.8
0.8
0.8
0.8
0.7777777777777778
0.7777777777777778
0.7777777777777778
0.7777777777777778
0.7777777777777778
0.7777777777777778
0.7777777777777778
0.7777777777777778
0.7777777777777778
0.7777777777777778
0.7555555555555555
0.6888888888888889
0.6888888888888889
0.6444444444444445
0.6444444444444445
0.6444444444444445
0.3111111111111111
